"COW","YEAR","CIRI","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","NAME"
210,1991,476,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55470570116434,0.58554153932874,"Netherlands"
210,1988,476,2,2,2,2,NA,1,1,NA,0,NA,0,NA,NA,8,3.48253279104604,0.611923085849477,"Netherlands"
210,1989,476,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.51460075080933,0.602691278168623,"Netherlands"
210,1994,476,2,2,2,2,1,1,2,NA,0,NA,NA,NA,0,8,3.54276408823686,0.547546752833646,"Netherlands"
210,1995,476,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.63990828017111,0.541196024637372,"Netherlands"
210,1992,476,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55940112017989,0.575799055471404,"Netherlands"
210,1993,476,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55661372987543,0.561250150085678,"Netherlands"
211,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.25532358091924,0.795749974986418,"Belgium"
211,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.31881968348198,0.806575298507604,"Belgium"
211,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.04225622511525,0.763539375202713,"Belgium"
211,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.11379795459385,0.774280013766929,"Belgium"
211,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.18540734739353,0.785732887392217,"Belgium"
211,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.98168832216071,0.87068724807758,"Belgium"
211,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.02873128378254,0.869332685893435,"Belgium"
211,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.38231160610249,0.81723126186787,"Belgium"
211,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.44270171254586,0.825039217337918,"Belgium"
211,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.50274683750465,0.831976852894929,"Belgium"
211,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.56193015842468,0.839846846355247,"Belgium"
211,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.61721044319364,0.848393276287743,"Belgium"
211,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.6710809000721,0.854677034018136,"Belgium"
211,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.72659591268682,0.859958846031123,"Belgium"
211,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.77803782391464,0.863247669354139,"Belgium"
211,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.83156234459758,0.867130243618479,"Belgium"
211,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.88223361436172,0.868945067458387,"Belgium"
211,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.93242216191826,0.870059561376047,"Belgium"
211,1978,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.54293829394057,0.729546910173861,"Belgium"
211,1979,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.58296093168308,0.705175075240217,"Belgium"
211,1980,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.62053900064589,0.675956874129771,"Belgium"
211,1981,149,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,2.65685011570159,0.644313757567955,"Belgium"
211,1982,149,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,2.68407182085232,0.615686347785164,"Belgium"
211,1983,149,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,2.70082471460324,0.587627602065003,"Belgium"
211,1984,149,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,2.70742861392427,0.562777028702988,"Belgium"
211,1985,149,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,2.70424930119791,0.539921188047699,"Belgium"
211,1986,149,2,2,2,2,NA,1,2,NA,0,0,0,NA,NA,8,2.68213884794515,0.520422526404062,"Belgium"
211,1987,149,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,2.77538117497517,0.504516899764374,"Belgium"
211,1988,149,2,2,2,2,NA,1,1,NA,0,NA,0,NA,NA,8,2.84248038228439,0.490849254211722,"Belgium"
211,1989,149,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,2.88183121851384,0.480582723095943,"Belgium"
211,1990,149,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,2.89760991076188,0.473139660146941,"Belgium"
211,1991,149,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,2.88954589597821,0.461776897175055,"Belgium"
211,1992,149,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,2.85944584465902,0.448934117238643,"Belgium"
211,1993,149,2,2,2,2,NA,1,2,NA,0,NA,NA,NA,0,8,2.80973330861072,0.428585728095452,"Belgium"
211,1994,149,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,2.85812113590736,0.413130693439282,"Belgium"
211,1995,149,2,2,2,2,NA,1,1,1,0,NA,NA,NA,0,8,2.84659132077466,0.399414070275355,"Belgium"
211,1996,149,2,2,2,2,NA,1,1,1,0,NA,NA,NA,0,8,2.77818665251637,0.385265327756857,"Belgium"
211,1997,149,2,2,2,2,NA,1,1,5,0,NA,NA,NA,0,8,2.6395891269049,0.365533007857163,"Belgium"
211,1998,149,2,2,2,1,1,1,1,5,0,NA,NA,NA,0,7,2.47615620328089,0.341689358432351,"Belgium"
211,1999,149,2,2,2,1,1,1,1,3,0,NA,NA,NA,0,7,2.39064531998049,0.326374220254863,"Belgium"
211,2000,149,2,2,2,2,1,1,NA,4,0,NA,NA,NA,0,8,2.33646954028811,0.317917335671805,"Belgium"
211,2001,149,2,2,2,1,1,1,NA,3,0,NA,NA,NA,0,7,2.22144975352397,0.297169304463363,"Belgium"
211,2002,149,2,2,2,2,2,1,NA,3,0,NA,NA,NA,0,8,2.13664573533755,0.274441545417071,"Belgium"
211,2003,149,2,2,2,2,2,1,NA,5,0,NA,NA,NA,0,8,2.05775606193336,0.268914343111313,"Belgium"
211,2004,149,2,2,2,1,2,1,NA,3,0,NA,NA,NA,0,7,2.00434634967731,0.26380477122694,"Belgium"
211,2005,149,2,2,2,2,2,1,NA,3,0,NA,NA,NA,0,8,2.04217438284012,0.268574639821939,"Belgium"
211,2006,149,2,2,2,2,2,1,NA,NA,0,NA,NA,NA,0,8,2.08037364188973,0.272704588071729,"Belgium"
211,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.07503660739529,0.866111966744139,"Belgium"
211,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.11988358698206,0.861333450234653,"Belgium"
211,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.16602310294263,0.856611987646825,"Belgium"
211,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.21066994836123,0.851844236785556,"Belgium"
211,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.25495557261481,0.842880000884448,"Belgium"
211,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.29833329463062,0.835153144127821,"Belgium"
211,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.34151319215679,0.823560978301257,"Belgium"
211,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.38402170127617,0.809590395558397,"Belgium"
211,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.42661119028569,0.791985226693804,"Belgium"
211,1976,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.46496388379817,0.771955929140874,"Belgium"
211,1977,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.50266694047196,0.751448683540408,"Belgium"
211,2007,149,2,2,2,2,2,1,NA,NA,0,NA,NA,NA,0,8,2.08618178804385,0.269588460803345,"Belgium"
211,2008,149,2,2,2,1,2,1,NA,NA,0,NA,NA,NA,0,7,1.98788589928887,0.26672330717763,"Belgium"
211,2009,149,2,2,2,1,2,1,NA,NA,0,NA,NA,NA,0,7,1.91640448657465,0.274301544006523,"Belgium"
211,2010,149,2,2,2,1,2,1,NA,NA,0,NA,NA,NA,0,7,1.89149505165447,0.304005200951967,"Belgium"
212,1996,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,4.0601008561074,0.657826793108599,"Luxembourg"
212,1997,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,4.15589051017601,0.663501432857847,"Luxembourg"
212,1998,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,4.23827674983558,0.67456150054607,"Luxembourg"
212,1999,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,4.31131433950491,0.687643919500244,"Luxembourg"
212,2004,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.56275597344986,0.769999044404447,"Luxembourg"
212,2005,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.59965187401891,0.789351443733118,"Luxembourg"
212,2006,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.63012810614086,0.809766399730552,"Luxembourg"
212,2007,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.65556241611855,0.832179688990929,"Luxembourg"
212,2008,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.673746092325,0.858704634098465,"Luxembourg"
212,2009,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.68697913800353,0.889709493940383,"Luxembourg"
212,2010,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.69314957250693,0.922694652290284,"Luxembourg"
212,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.71310961868248,0.942353952219163,"Luxembourg"
212,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.77772072863694,0.940724691646522,"Luxembourg"
212,2000,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.37017966216235,0.702579715764359,"Luxembourg"
212,2001,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.42283078917132,0.718738434819812,"Luxembourg"
212,2002,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.47465093998967,0.736890658253989,"Luxembourg"
212,2003,410,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,4.52173222191724,0.753293031726255,"Luxembourg"
212,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3.08365183446571,0.904881240641681,"Luxembourg"
212,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3.14372336653361,0.892482175277051,"Luxembourg"
212,1978,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,3.20536816437336,0.8772406942804,"Luxembourg"
212,1979,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,3.26469830355401,0.859547537204691,"Luxembourg"
212,1980,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,3.32335679661037,0.839433939862422,"Luxembourg"
212,1981,410,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,3.38153133911897,0.819902437722393,"Luxembourg"
212,1982,410,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,3.43918950546508,0.801675128098242,"Luxembourg"
212,1983,410,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,3.49126792517142,0.780478859659159,"Luxembourg"
212,1984,410,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,3.5390404271003,0.76174545430186,"Luxembourg"
212,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.84114530173203,0.936489905640618,"Luxembourg"
212,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.90260987830404,0.930536189769307,"Luxembourg"
212,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.96440850042002,0.924004250134889,"Luxembourg"
212,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3.02523146589221,0.91506608923877,"Luxembourg"
212,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.20710650565749,0.790532284076392,"Luxembourg"
212,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.29249586408528,0.804365590106269,"Luxembourg"
212,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.37643120195624,0.818926178198886,"Luxembourg"
212,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.45734549588974,0.831498208451088,"Luxembourg"
212,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.53718003783234,0.845445471536143,"Luxembourg"
212,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.61685288810482,0.857082018882395,"Luxembourg"
212,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.69283842906733,0.869037415083761,"Luxembourg"
212,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.76689536668115,0.879132983418303,"Luxembourg"
212,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.84037628340307,0.888890495348036,"Luxembourg"
212,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.91509616833282,0.898360404264994,"Luxembourg"
212,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.98529854298767,0.907389770972531,"Luxembourg"
212,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.05481237623086,0.914115285977342,"Luxembourg"
212,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.12321193070892,0.923111782205505,"Luxembourg"
212,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.19215103257399,0.93098968846564,"Luxembourg"
212,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.25915197313028,0.936994396256932,"Luxembourg"
212,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.32587377498445,0.939104978615293,"Luxembourg"
212,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.39037336970805,0.942547095263194,"Luxembourg"
212,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.45747040664354,0.945404147883165,"Luxembourg"
212,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.52245759523494,0.947002439399763,"Luxembourg"
212,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.58568971143307,0.945925156768763,"Luxembourg"
212,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.64909227160548,0.945454406029709,"Luxembourg"
212,1987,410,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,3.65740440392784,0.71278663526926,"Luxembourg"
212,1988,410,2,2,2,2,NA,1,1,NA,0,NA,0,NA,NA,8,3.68530904153198,0.700706702871822,"Luxembourg"
212,1985,410,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,3.58479341512817,0.742633509141936,"Luxembourg"
212,1986,410,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,3.6228776584269,0.727810286426839,"Luxembourg"
212,1991,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.71863587351869,0.671073880472606,"Luxembourg"
212,1992,410,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.71610316554952,0.661331148994672,"Luxembourg"
212,1989,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.70281962036773,0.68923891711776,"Luxembourg"
212,1990,410,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.71407971214863,0.679829557114893,"Luxembourg"
212,1995,410,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.95336697950475,0.652614997303169,"Luxembourg"
212,1993,410,2,2,2,1,1,1,1,NA,0,NA,NA,NA,0,7,3.7079259812806,0.653540835796029,"Luxembourg"
212,1994,410,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.83910724168009,0.649961225534162,"Luxembourg"
220,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.369951231796289,0.583174219136873,"France"
220,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.353824854415397,0.593196285578187,"France"
220,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,0.0433588467874765,0.508346643279739,"France"
220,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,0.0744111056400661,0.511357824742409,"France"
220,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.378164403075457,0.576520257788656,"France"
220,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.378120966571536,0.57027019653524,"France"
220,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.371461286972591,0.563475963470826,"France"
220,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.358422867724153,0.55841304414376,"France"
220,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.335746506869122,0.55295026281513,"France"
220,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.303627418958659,0.54533620634376,"France"
220,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.262414901667632,0.536898629398008,"France"
220,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.212917981709957,0.52922445141086,"France"
220,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.153787544788246,0.522344335843425,"France"
220,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,0.0833231789225552,0.516634017695243,"France"
220,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0709941040344412,0.510930679620907,"France"
220,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.623130258415555,0.38409379058927,"France"
220,1976,NA,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.636178617690538,0.306126033187943,"France"
220,1977,NA,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.701812300990388,0.284685098929183,"France"
220,1978,NA,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.757576909770483,0.272629684940366,"France"
220,1979,NA,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.817253408631215,0.268840734995098,"France"
220,1980,NA,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.899792645935694,0.275404728296892,"France"
220,1981,287,2,2,2,2,2,1,NA,NA,0,0,0,0,NA,8,0.966893773334371,0.266776753862899,"France"
220,1982,287,2,2,1,2,2,1,NA,NA,0,0,0,0,NA,7,0.961819609880568,0.255224747390721,"France"
220,1983,287,2,2,1,2,2,1,NA,NA,0,0,0,NA,NA,7,0.966281697730171,0.255942487119207,"France"
220,1984,287,2,2,1,2,2,1,NA,NA,0,0,0,NA,NA,7,0.975750711923962,0.248865759351553,"France"
220,1985,287,2,1,1,2,2,1,1,NA,0,0,0,NA,NA,6,0.934593145913934,0.235136890679089,"France"
220,1986,287,2,2,1,2,2,1,1,NA,0,0,0,NA,NA,7,0.947205653853993,0.231514439444905,"France"
220,1987,287,2,2,0,2,2,2,1,NA,0,0,0,NA,NA,6,0.8350918374559,0.231226982882109,"France"
220,1988,287,2,1,1,1,2,1,2,NA,0,NA,0,NA,NA,5,0.821743335973863,0.228926287994899,"France"
220,1989,287,2,2,0,1,2,1,2,NA,0,NA,NA,NA,0,5,0.957478451483098,0.231611804180103,"France"
220,1990,287,2,2,0,1,1,1,2,NA,0,NA,NA,NA,0,5,1.16956540030746,0.240803144396433,"France"
220,1991,287,2,2,2,1,1,1,1,NA,0,NA,NA,NA,0,7,1.38712733512806,0.255628730968108,"France"
220,1992,287,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,1.48981699733395,0.262318909137835,"France"
220,1993,287,2,1,2,1,1,1,2,NA,0,NA,NA,NA,0,6,1.37350559601864,0.251993763427138,"France"
220,1994,287,2,2,2,2,2,1,1,NA,0,NA,NA,NA,0,8,1.38507976661837,0.245780050543096,"France"
220,1995,287,2,2,2,2,2,2,2,3,0,NA,NA,NA,0,8,1.23494239793073,0.240255976656307,"France"
220,1996,287,2,2,2,2,2,NA,2,3,0,NA,NA,NA,0,8,1.28129647129827,0.254489144564121,"France"
220,1997,287,2,2,2,2,NA,1,2,6,0,NA,NA,NA,0,8,1.36076468449805,0.252436688732264,"France"
220,1998,287,2,2,2,0,2,1,2,3,0,NA,NA,NA,0,6,1.23945233005563,0.239277381655656,"France"
220,1999,287,2,2,2,0,2,2,2,3,0,NA,NA,NA,0,6,1.10037453746581,0.23316175067414,"France"
220,2000,287,2,2,2,0,2,1,NA,5,0,NA,NA,NA,0,6,1.12535325133288,0.23605461545527,"France"
220,2001,287,2,2,2,1,2,2,NA,1,0,NA,NA,NA,0,7,1.11356629761443,0.241269667461514,"France"
220,2002,287,2,2,2,1,2,2,NA,3,0,NA,NA,NA,0,7,1.07817069256176,0.250179557199554,"France"
220,2003,287,2,1,2,0,2,2,NA,6,0,NA,NA,NA,0,5,0.978854704810128,0.242887802202228,"France"
220,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.162636116798452,0.515626639930776,"France"
220,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.239470808183157,0.520765795489508,"France"
220,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.30604423545572,0.525188256688731,"France"
220,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.364505291437661,0.529093444135542,"France"
220,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.416103382125097,0.531662769146503,"France"
220,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.460560574013446,0.529534862557408,"France"
220,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.49910384999481,0.523312474292518,"France"
220,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.53232938861606,0.512658756595032,"France"
220,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.562097688975863,0.494904121198857,"France"
220,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.58612894204395,0.471294940913494,"France"
220,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.606621906163069,0.434959144030408,"France"
220,2007,287,2,2,2,1,2,2,NA,NA,0,NA,NA,NA,0,7,1.49402671551569,0.247784975717534,"France"
220,2004,287,2,2,2,0,2,2,NA,4,0,NA,NA,NA,0,6,1.08883406548987,0.243955881691061,"France"
220,2005,287,2,2,2,1,2,2,NA,2,0,NA,NA,NA,0,7,1.24524273113263,0.241578315602464,"France"
220,2006,287,2,2,2,1,2,2,NA,NA,0,NA,NA,NA,0,7,1.37553147277655,0.23943853160022,"France"
220,2008,287,2,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,6,1.61804108336101,0.25213973960393,"France"
220,2009,287,2,2,2,1,2,1,NA,NA,0,NA,NA,NA,0,7,1.72601612635671,0.26017283567854,"France"
220,2010,287,2,2,2,1,2,1,NA,NA,0,NA,NA,NA,0,7,1.770226478759,0.293780461936072,"France"
221,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.42155368197588,0.736581118527506,"Monaco"
221,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3.05064361556586,0.6974421182122,"Monaco"
221,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.57922926787979,0.733269669108722,"Monaco"
221,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.73729595154059,0.724956623242524,"Monaco"
221,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.89416624242805,0.713646372907188,"Monaco"
221,2007,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.97781488683421,0.66455037521189,"Monaco"
221,2008,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,4.02482091396925,0.688549980196765,"Monaco"
221,2009,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,4.05173324574829,0.718188992193084,"Monaco"
221,2010,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,4.06580751092846,0.756237579508373,"Monaco"
221,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3.49810137564386,0.650043386064967,"Monaco"
221,2003,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.63391503585262,0.635104912966731,"Monaco"
221,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3.208723648993,0.681243141687822,"Monaco"
221,2001,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.36424966577965,0.659774926230004,"Monaco"
221,2006,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.91425826136437,0.650640947574082,"Monaco"
221,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.10817189776712,0.735083407872723,"Monaco"
221,2004,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.74649524654385,0.632582577930089,"Monaco"
221,2005,452,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,0,8,3.83781074407028,0.63844412333573,"Monaco"
221,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.26455548305438,0.737662498797388,"Monaco"
