"sftgcode","year","cmm.succ","cmm.fail","cmm.plot","cmm.rumr"
"ANG",1996,0,0,0,0
"ANG",1997,0,0,0,0
"ANG",1998,0,0,0,0
"ANG",1999,0,0,0,0
"ANG",2000,0,0,0,0
"ANG",2001,0,0,0,0
"ANG",2002,0,0,0,0
"ANG",2003,0,0,0,0
"ANG",2004,0,0,0,0
"ANG",2005,0,0,0,0
"ANG",2006,0,0,0,0
"ANG",2007,0,0,0,0
"ANG",2008,0,0,0,0
"ANG",2009,0,0,0,0
"ANG",2010,0,0,0,0
"ANG",2011,0,0,0,0
"ANG",2012,0,0,0,0
"ANG",2013,0,0,0,0
"ARG",1946,0,0,0,0
"ARG",1947,0,0,0,0
"ARG",1948,0,0,0,0
"ARG",1949,0,0,0,0
"ARG",1950,0,0,0,0
"ARG",1951,0,1,0,0
"ARG",1952,0,0,0,0
"ARG",1953,0,0,0,0
"ARG",1954,0,0,0,0
"ARG",1955,2,1,0,0
"ARG",1956,0,1,0,0
"ARG",1957,0,0,0,0
"ARG",1958,0,0,0,0
"ARG",1959,0,0,0,0
"ARG",1960,0,1,0,0
"ARG",1961,0,1,0,0
"ARG",1962,1,0,0,0
"ARG",1963,0,1,1,0
"ARG",1964,0,0,0,0
"ARG",1965,0,0,0,0
"ARG",1966,1,0,0,0
"ARG",1967,0,0,0,0
"ARG",1968,0,0,0,0
"ARG",1969,0,0,0,0
"ARG",1970,1,0,0,0
"ARG",1971,1,1,0,0
"ARG",1972,0,0,0,0
"ARG",1973,0,0,0,0
"ARG",1974,0,0,0,0
"ARG",1975,0,0,0,0
"ARG",1976,1,0,0,0
"ARG",1977,0,0,0,0
"ARG",1978,0,0,0,0
"ARG",1979,0,0,0,0
"ARG",1980,0,0,0,0
"ARG",1981,0,0,0,0
"ARG",1982,0,0,0,0
"ARG",1983,0,0,0,0
"ARG",1984,0,0,0,0
"ARG",1985,0,0,0,0
"ARG",1986,0,0,0,0
"ARG",1987,0,0,0,0
"ARG",1988,0,0,0,0
"ARG",1989,0,0,0,0
"ARG",1990,0,1,0,0
"ARG",1991,0,0,0,0
"ARG",1992,0,0,0,0
"ARG",1993,0,0,0,0
"ARG",1994,0,0,0,0
"ARG",1995,0,0,0,0
"ARG",1996,0,0,0,0
"ARG",1997,0,0,0,0
"ARG",1998,0,0,0,0
"ARG",1999,0,0,0,0
"ARG",2000,0,0,0,0
"ARG",2001,0,0,0,0
"ARG",2002,0,0,0,0
"ARG",2003,0,0,0,0
"ARG",2004,0,0,0,0
"ARG",2005,0,0,0,0
"ARG",2006,0,0,0,0
"ARG",2007,0,0,0,0
"ARG",2008,0,0,0,0
"ARG",2009,0,0,0,0
"ARG",2010,0,0,0,0
"ARG",2011,0,0,0,0
"ARG",2012,0,0,0,0
"ARG",2013,0,0,0,0
"ARM",1991,0,0,0,0
"ARM",1992,0,0,0,0
"ARM",1993,0,0,0,0
"ARM",1994,0,0,0,0
"ARM",1995,0,1,0,0
"ARM",1996,0,0,0,0
"ARM",1997,0,0,0,0
"ARM",1998,0,0,0,0
"ARM",1999,0,1,0,0
"ARM",2000,0,0,0,0
"ARM",2001,0,0,0,0
"ARM",2002,0,0,0,0
"ARM",2003,0,0,0,0
"ARM",2004,0,0,0,0
"ARM",2005,0,0,0,0
"ARM",2006,0,0,0,0
"ARM",2007,0,0,0,0
"ARM",2008,0,0,0,0
"ARM",2009,0,0,0,0
"ARM",2010,0,0,0,0
"ARM",2011,0,0,0,0
"ARM",2012,0,0,0,0
"ARM",2013,0,0,0,0
"AUL",1946,0,0,0,0
"AUL",1947,0,0,0,0
"AUL",1948,0,0,0,0
"AUL",1949,0,0,0,0
"AUL",1950,0,0,0,0
"AUL",1951,0,0,0,0
"AUL",1952,0,0,0,0
"AUL",1953,0,0,0,0
"AUL",1954,0,0,0,0
"AUL",1955,0,0,0,0
"AUL",1956,0,0,0,0
"AUL",1957,0,0,0,0
"AUL",1958,0,0,0,0
"AUL",1959,0,0,0,0
"AUL",1960,0,0,0,0
"AUL",1961,0,0,0,0
"AUL",1962,0,0,0,0
"AUL",1963,0,0,0,0
"AUL",1964,0,0,0,0
"AUL",1965,0,0,0,0
"AUL",1966,0,0,0,0
"AUL",1967,0,0,0,0
"AUL",1968,0,0,0,0
"AUL",1969,0,0,0,0
"AUL",1970,0,0,0,0
"AUL",1971,0,0,0,0
"AUL",1972,0,0,0,0
"AUL",1973,0,0,0,0
"AUL",1974,0,0,0,0
"AUL",1975,0,0,0,0
"AUL",1976,0,0,0,0
"AUL",1977,0,0,0,0
"AUL",1978,0,0,0,0
"AUL",1979,0,0,0,0
"AUL",1980,0,0,0,0
"AUL",1981,0,0,0,0
"AUL",1982,0,0,0,0
"AUL",1983,0,0,0,0
"AUL",1984,0,0,0,0
"AUL",1985,0,0,0,0
"AUL",1986,0,0,0,0
"AUL",1987,0,0,0,0
"AUL",1988,0,0,0,0
"AUL",1989,0,0,0,0
"AUL",1990,0,0,0,0
"AUL",1991,0,0,0,0
"AUL",1992,0,0,0,0
"AUL",1993,0,0,0,0
"AUL",1994,0,0,0,0
"AUL",1995,0,0,0,0
"AUL",1996,0,0,0,0
"AUL",1997,0,0,0,0
"AUL",1998,0,0,0,0
"AUL",1999,0,0,0,0
"AUL",2000,0,0,0,0
"AUL",2001,0,0,0,0
"AUL",2002,0,0,0,0
"AUL",2003,0,0,0,0
"AUL",2004,0,0,0,0
"AUL",2005,0,0,0,0
"AUL",2006,0,0,0,0
"AUL",2007,0,0,0,0
"AUL",2008,0,0,0,0
"AUL",2009,0,0,0,0
"AUL",2010,0,0,0,0
"AUL",2011,0,0,0,0
"AUL",2012,0,0,0,0
"AUL",2013,0,0,0,0
"AUS",1946,0,0,0,0
"AUS",1947,0,0,0,0
"AUS",1948,0,0,0,0
"AUS",1949,0,0,0,0
"AUS",1950,0,0,0,0
"AUS",1951,0,0,0,0
"AUS",1952,0,0,0,0
"AUS",1953,0,0,0,0
"AUS",1954,0,0,0,0
"AUS",1955,0,0,0,0
"AUS",1956,0,0,0,0
"AUS",1957,0,0,0,0
"AUS",1958,0,0,0,0
"AUS",1959,0,0,0,0
"AUS",1960,0,0,0,0
"AUS",1961,0,0,0,0
"AUS",1962,0,0,0,0
"AUS",1963,0,0,0,0
"AUS",1964,0,0,0,0
"AUS",1965,0,0,0,0
"AUS",1966,0,0,0,0
"AUS",1967,0,0,0,0
"AUS",1968,0,0,0,0
"AUS",1969,0,0,0,0
"AUS",1970,0,0,0,0
"AUS",1971,0,0,0,0
"AUS",1972,0,0,0,0
"AUS",1973,0,0,0,0
"AUS",1974,0,0,0,0
"AUS",1975,0,0,0,0
"AUS",1976,0,0,0,0
"AUS",1977,0,0,0,0
"AUS",1978,0,0,0,0
"AUS",1979,0,0,0,0
"AUS",1980,0,0,0,0
"AUS",1981,0,0,0,0
"AUS",1982,0,0,0,0
"AUS",1983,0,0,0,0
"AUS",1984,0,0,0,0
"AUS",1985,0,0,0,0
"AUS",1986,0,0,0,0
"AUS",1987,0,0,0,0
"AUS",1988,0,0,0,0
"AUS",1989,0,0,0,0
"AUS",1990,0,0,0,0
"AUS",1991,0,0,0,0
"AUS",1992,0,0,0,0
"AUS",1993,0,0,0,0
"AUS",1994,0,0,0,0
"AUS",1995,0,0,0,0
"AUS",1996,0,0,0,0
"AUS",1997,0,0,0,0
"AUS",1998,0,0,0,0
"AUS",1999,0,0,0,0
"AUS",2000,0,0,0,0
"AUS",2001,0,0,0,0
"AUS",2002,0,0,0,0
"AUS",2003,0,0,0,0
"AUS",2004,0,0,0,0
"AUS",2005,0,0,0,0
"AUS",2006,0,0,0,0
"AUS",2007,0,0,0,0
"AUS",2008,0,0,0,0
"AUS",2009,0,0,0,0
"AUS",2010,0,0,0,0
"AUS",2011,0,0,0,0
"AUS",2012,0,0,0,0
"AUS",2013,0,0,0,0
"AZE",1991,0,0,0,0
"AZE",1992,0,0,0,0
"AZE",1993,0,0,0,0
"AZE",1994,0,1,0,0
"AZE",1995,0,2,0,0
"AZE",1996,0,1,0,0
"AZE",1997,0,0,0,1
"AZE",1998,0,0,0,1
"AZE",1999,0,0,0,0
"AZE",2000,0,0,0,1
"AZE",2001,0,0,0,0
"AZE",2002,0,0,0,0
"AZE",2003,0,0,0,0
"AZE",2004,0,0,0,0
"AZE",2005,0,0,0,1
"AZE",2006,0,0,0,0
"AZE",2007,0,0,0,0
"AZE",2008,0,0,0,0
"AZE",2009,0,0,0,0
"AZE",2010,0,0,0,0
"AZE",2011,0,0,0,1
"AZE",2012,0,0,0,0
"AZE",2013,0,0,0,0
"BAH",1971,0,0,0,0
"BAH",1972,0,0,0,0
"BAH",1973,0,0,0,0
"BAH",1974,0,0,0,0
"BAH",1975,0,0,0,0
"BAH",1976,0,0,0,0
"BAH",1977,0,0,0,0
"BAH",1978,0,0,0,0
"BAH",1979,0,0,0,0
"BAH",1980,0,0,0,0
"BAH",1981,0,0,0,1
"BAH",1982,0,0,0,0
"BAH",1983,0,0,0,0
"BAH",1984,0,0,0,0
"BAH",1985,0,0,0,0
"BAH",1986,0,0,0,0
"BAH",1987,0,0,0,0
"BAH",1988,0,0,0,0
"BAH",1989,0,0,0,0
"BAH",1990,0,0,0,0
"BAH",1991,0,0,0,0
"BAH",1992,0,0,0,0
"BAH",1993,0,0,0,0
"BAH",1994,0,0,0,0
"BAH",1995,0,0,0,0
"BAH",1996,0,0,0,0
"BAH",1997,0,0,0,0
"BAH",1998,0,0,0,0
"BAH",1999,0,0,0,0
"BAH",2000,0,0,0,0
"BAH",2001,0,0,0,0
"BAH",2002,0,0,0,0
"BAH",2003,0,0,0,0
"BAH",2004,0,0,0,0
"BAH",2005,0,0,0,0
"BAH",2006,0,0,0,0
"BAH",2007,0,0,0,0
"BAH",2008,0,0,0,0
"BAH",2009,0,0,0,0
"BAH",2010,0,0,0,1
"BAH",2011,0,0,0,1
"BAH",2012,0,0,0,0
"BAH",2013,0,0,0,0
"BAR",1966,0,0,0,0
"BAR",1967,0,0,0,0
"BAR",1968,0,0,0,0
"BAR",1969,0,0,0,0
"BAR",1970,0,0,0,0
"BAR",1971,0,0,0,0
"BAR",1972,0,0,0,0
"BAR",1973,0,0,0,0
"BAR",1974,0,0,0,0
"BAR",1975,0,0,0,0
"BAR",1976,0,0,0,0
"BAR",1977,0,0,0,0
"BAR",1978,0,0,0,0
"BAR",1979,0,0,0,0
"BAR",1980,0,0,0,0
"BAR",1981,0,0,0,0
"BAR",1982,0,0,0,0
"BAR",1983,0,0,0,0
"BAR",1984,0,0,0,0
"BAR",1985,0,0,0,0
"BAR",1986,0,0,0,0
"BAR",1987,0,0,0,0
"BAR",1988,0,0,0,0
"BAR",1989,0,0,0,0
"BAR",1990,0,0,0,0
"BAR",1991,0,0,0,0
"BAR",1992,0,0,0,0
"BAR",1993,0,0,0,0
"BAR",1994,0,0,0,0
"BAR",1995,0,0,0,0
"BAR",1996,0,0,0,0
"BAR",1997,0,0,0,0
"BAR",1998,0,0,0,0
"BAR",1999,0,0,0,0
"BAR",2000,0,0,0,0
"BAR",2001,0,0,0,0
"BAR",2002,0,0,0,0
"BAR",2003,0,0,0,0
"BAR",2004,0,0,0,0
"BAR",2005,0,0,0,0
"BAR",2006,0,0,0,0
"BAR",2007,0,0,0,0
"BAR",2008,0,0,0,0
"BAR",2009,0,0,0,0
"BAR",2010,0,0,0,0
"BAR",2011,0,0,0,0
"BAR",2012,0,0,0,0
"BAR",2013,0,0,0,0
"BEL",1946,0,0,0,0
"BEL",1947,0,0,0,0
"BEL",1948,0,0,0,0
"BEL",1949,0,0,0,0
"BEL",1950,0,0,0,0
"BEL",1951,0,0,0,0
"BEL",1952,0,0,0,0
"BEL",1953,0,0,0,0
"BEL",1954,0,0,0,0
"BEL",1955,0,0,0,0
"BEL",1956,0,0,0,0
"BEL",1957,0,0,0,0
"BEL",1958,0,0,0,0
"BEL",1959,0,0,0,0
"BEL",1960,0,0,0,0
"BEL",1961,0,0,0,0
"BEL",1962,0,0,0,0
"BEL",1963,0,0,0,0
"BEL",1964,0,0,0,0
"BEL",1965,0,0,0,0
"BEL",1966,0,0,0,0
"BEL",1967,0,0,0,0
"BEL",1968,0,0,0,0
"BEL",1969,0,0,0,0
"BEL",1970,0,0,0,0
"BEL",1971,0,0,0,0
"BEL",1972,0,0,0,0
"BEL",1973,0,0,0,0
"BEL",1974,0,0,0,0
"BEL",1975,0,0,0,0
"BEL",1976,0,0,0,0
"BEL",1977,0,0,0,0
"BEL",1978,0,0,0,0
"BEL",1979,0,0,0,0
"BEL",1980,0,0,0,0
"BEL",1981,0,0,0,0
"BEL",1982,0,0,0,0
"BEL",1983,0,0,0,0
"BEL",1984,0,0,0,0
"BEL",1985,0,0,0,0
"BEL",1986,0,0,0,0
"BEL",1987,0,0,0,0
"BEL",1988,0,0,0,0
"BEL",1989,0,0,0,0
"BEL",1990,0,0,0,0
"BEL",1991,0,0,0,0
"BEL",1992,0,0,0,0
"BEL",1993,0,0,0,0
"BEL",1994,0,0,0,0
"BEL",1995,0,0,0,0
"BEL",1996,0,0,0,0
"BEL",1997,0,0,0,0
"BEL",1998,0,0,0,0
"BEL",1999,0,0,0,0
"BEL",2000,0,0,0,0
"BEL",2001,0,0,0,0
"BEL",2002,0,0,0,0
"BEL",2003,0,0,0,0
"BEL",2004,0,0,0,0
"BEL",2005,0,0,0,0
"BEL",2006,0,0,0,0
"BEL",2007,0,0,0,0
"BEL",2008,0,0,0,0
"BEL",2009,0,0,0,0
"BEL",2010,0,0,0,0
"BEL",2011,0,0,0,0
"BEL",2012,0,0,0,0
"BEL",2013,0,0,0,0
"BEN",1960,0,0,0,0
"BEN",1961,0,0,0,0
"BEN",1962,0,0,0,0
"BEN",1963,1,0,0,0
"BEN",1964,0,0,0,0
"BEN",1965,1,0,1,0
"BEN",1966,0,0,0,0
"BEN",1967,1,0,0,0
"BEN",1968,0,0,0,0
"BEN",1969,1,0,0,0
"BEN",1970,0,0,0,0
"BEN",1971,0,0,0,0
"BEN",1972,1,1,0,0
"BEN",1973,0,0,1,0
"BEN",1974,0,0,0,0
"BEN",1975,0,1,0,1
"BEN",1976,0,0,0,0
"BEN",1977,0,1,0,0
"BEN",1978,0,0,0,0
"BEN",1979,0,0,0,0
"BEN",1980,0,0,0,0
"BEN",1981,0,0,0,0
"BEN",1982,0,0,0,0
"BEN",1983,0,0,0,0
"BEN",1984,0,0,0,0
"BEN",1985,0,0,0,0
"BEN",1986,0,0,0,0
"BEN",1987,0,0,0,0
"BEN",1988,0,1,0,0
"BEN",1989,0,0,0,0
"BEN",1990,0,0,0,0
"BEN",1991,0,0,0,0
"BEN",1992,0,1,0,0
"BEN",1993,0,0,0,0
"BEN",1994,0,0,0,0
"BEN",1995,0,1,0,0
"BEN",1996,0,0,0,0
"BEN",1997,0,0,0,0
"BEN",1998,0,0,0,0
"BEN",1999,0,0,0,0
"BEN",2000,0,0,0,0
"BEN",2001,0,0,0,0
"BEN",2002,0,0,0,0
"BEN",2003,0,0,0,0
"BEN",2004,0,0,0,0
"BEN",2005,0,0,0,0
"BEN",2006,0,0,0,0
"BEN",2007,0,0,0,0
"BEN",2008,0,0,0,0
"BEN",2009,0,0,0,0
"BEN",2010,0,0,0,0
"BEN",2011,0,0,0,0
"BEN",2012,0,0,0,0
"BEN",2013,0,0,1,0
"BFO",1960,0,0,0,0
"BFO",1961,0,0,0,0
"BFO",1962,0,0,0,0
"BFO",1963,0,0,0,0
"BFO",1964,0,0,0,0
"BFO",1965,0,0,0,0
"BFO",1966,1,0,0,0
"BFO",1967,0,0,0,0
"BFO",1968,0,0,0,0
"BFO",1969,0,0,0,0
"BFO",1970,0,0,0,0
"BFO",1971,0,0,0,0
"BFO",1972,0,0,0,0
"BFO",1973,0,0,0,0
"BFO",1974,0,0,0,0
"BFO",1975,0,0,0,0
"BFO",1976,0,0,0,0
"BFO",1977,0,0,0,0
"BFO",1978,0,0,0,0
"BFO",1979,0,0,0,0
"BFO",1980,1,0,0,0
"BFO",1981,0,0,0,0
"BFO",1982,1,0,0,0
"BFO",1983,1,0,0,0
"BFO",1984,0,0,0,0
"BFO",1985,0,0,0,0
"BFO",1986,0,0,0,0
"BFO",1987,1,0,0,0
"BFO",1988,0,0,0,0
"BFO",1989,0,0,0,0
"BFO",1990,0,0,0,0
"BFO",1991,0,0,0,0
"BFO",1992,0,0,0,0
"BFO",1993,0,0,0,0
"BFO",1994,0,0,0,0
"BFO",1995,0,0,0,0
"BFO",1996,0,0,0,0
"BFO",1997,0,0,0,0
"BFO",1998,0,0,0,0
"BFO",1999,0,0,0,0
"BFO",2000,0,0,0,0
"BFO",2001,0,0,0,0
"BFO",2002,0,0,0,0
"BFO",2003,0,0,0,1
"BFO",2004,0,0,0,0
"BFO",2005,0,0,0,0
"BFO",2006,0,0,0,0
"BFO",2007,0,0,0,0
"BFO",2008,0,0,0,0
"BFO",2009,0,0,0,0
"BFO",2010,0,0,0,0
"BFO",2011,0,0,0,0
"BFO",2012,0,0,0,0
"BFO",2013,0,0,0,0
"BHM",1973,0,0,0,0
"BHM",1974,0,0,0,0
"BHM",1975,0,0,0,0
"BHM",1976,0,0,0,0
"BHM",1977,0,0,0,0
"BHM",1978,0,0,0,0
"BHM",1979,0,0,0,0
"BHM",1980,0,0,0,0
"BHM",1981,0,0,0,0
"BHM",1982,0,0,0,0
"BHM",1983,0,0,0,0
"BHM",1984,0,0,0,0
"BHM",1985,0,0,0,0
"BHM",1986,0,0,0,0
"BHM",1987,0,0,0,0
"BHM",1988,0,0,0,0
"BHM",1989,0,0,0,0
"BHM",1990,0,0,0,0
"BHM",1991,0,0,0,0
"BHM",1992,0,0,0,0
"BHM",1993,0,0,0,0
"BHM",1994,0,0,0,0
"BHM",1995,0,0,0,0
"BHM",1996,0,0,0,0
"BHM",1997,0,0,0,0
"BHM",1998,0,0,0,0
"BHM",1999,0,0,0,0
"BHM",2000,0,0,0,0
"BHM",2001,0,0,0,0
"BHM",2002,0,0,0,0
"BHM",2003,0,0,0,0
"BHM",2004,0,0,0,0
"BHM",2005,0,0,0,0
"BHM",2006,0,0,0,0
"BHM",2007,0,0,0,0
"BHM",2008,0,0,0,0
"BHM",2009,0,0,0,0
"BHM",2010,0,0,0,0
"BHM",2011,0,0,0,0
"BHM",2012,0,0,0,0
"BHM",2013,0,0,0,0
"BHU",1946,0,0,0,0
"BHU",1947,0,0,0,0
"BHU",1948,0,0,0,0
"BHU",1949,0,0,0,0
"BHU",1950,0,0,0,0
"BHU",1951,0,0,0,0
"BHU",1952,0,0,0,0
"BHU",1953,0,0,0,0
"BHU",1954,0,0,0,0
"BHU",1955,0,0,0,0
"BHU",1956,0,0,0,0
"BHU",1957,0,0,0,0
"BHU",1958,0,0,0,0
"BHU",1959,0,0,0,0
"BHU",1960,0,0,0,0
"BHU",1961,0,0,0,0
"BHU",1962,0,0,0,0
"BHU",1963,0,0,0,0
"BHU",1964,0,0,0,0
"BHU",1965,0,0,0,0
"BHU",1966,0,0,0,0
"BHU",1967,0,0,0,0
"BHU",1968,0,0,0,0
"BHU",1969,0,0,0,0
"BHU",1970,0,0,0,0
"BHU",1971,0,0,0,0
"BHU",1972,0,0,0,0
"BHU",1973,0,0,0,0
"BHU",1974,0,0,0,0
"BHU",1975,0,0,0,0
"BHU",1976,0,0,0,0
"BHU",1977,0,0,0,0
"BHU",1978,0,0,0,0
"BHU",1979,0,0,0,0
"BHU",1980,0,0,0,0
"BHU",1981,0,0,0,0
"BHU",1982,0,0,0,0
"BHU",1983,0,0,0,0
"BHU",1984,0,0,0,0
"BHU",1985,0,0,0,0
"BHU",1986,0,0,0,0
"BHU",1987,0,0,0,0
"BHU",1988,0,0,0,0
"BHU",1989,0,0,0,0
"BHU",1990,0,0,0,0
"BHU",1991,0,0,0,0
"BHU",1992,0,0,0,0
"BHU",1993,0,0,0,0
"BHU",1994,0,0,0,0
"BHU",1995,0,0,0,0
"BHU",1996,0,0,0,0
"BHU",1997,0,0,0,0
"BHU",1998,0,0,0,0
"BHU",1999,0,0,0,0
"BHU",2000,0,0,0,0
"BHU",2001,0,0,0,0
"BHU",2002,0,0,0,0
"BHU",2003,0,0,0,0
"BHU",2004,0,0,0,0
"BHU",2005,0,0,0,0
"BHU",2006,0,0,0,0
"BHU",2007,0,0,0,0
"BHU",2008,0,0,0,0
"BHU",2009,0,0,0,0
"BHU",2010,0,0,0,0
"BHU",2011,0,0,0,0
"BHU",2012,0,0,0,0
"BHU",2013,0,0,0,0
"BLR",1991,0,0,0,0
"BLR",1992,0,0,0,0
"BLR",1993,0,0,0,0
"BLR",1994,0,0,0,0
"BLR",1995,0,0,0,0
"BLR",1996,0,0,0,0
"BLR",1997,0,0,0,0
"BLR",1998,0,0,0,1
"BLR",1999,0,0,0,0
"BLR",2000,0,0,0,0
"BLR",2001,0,0,0,0
"BLR",2002,0,0,0,0
"BLR",2003,0,0,0,0
"BLR",2004,0,0,0,0
"BLR",2005,0,0,0,0
"BLR",2006,0,0,0,0
"BLR",2007,0,0,0,0
"BLR",2008,0,0,0,0
"BLR",2009,0,0,0,0
"BLR",2010,0,0,0,0
"BLR",2011,0,0,0,0
"BLR",2012,0,0,0,0
"BLR",2013,0,0,0,0
"BLZ",1981,0,0,0,0
"BLZ",1982,0,0,0,0
"BLZ",1983,0,0,0,0
"BLZ",1984,0,0,0,0
"BLZ",1985,0,0,0,0
"BLZ",1986,0,0,0,0
"BLZ",1987,0,0,0,0
"BLZ",1988,0,0,0,0
"BLZ",1989,0,0,0,0
"BLZ",1990,0,0,0,0
"BLZ",1991,0,0,0,0
"BLZ",1992,0,0,0,0
"BLZ",1993,0,0,0,0
"BLZ",1994,0,0,0,0
"BLZ",1995,0,0,0,0
"BLZ",1996,0,0,0,0
"BLZ",1997,0,0,0,0
"BLZ",1998,0,0,0,0
"BLZ",1999,0,0,0,0
"BLZ",2000,0,0,0,0
"BLZ",2001,0,0,0,0
"BLZ",2002,0,0,0,0
"BLZ",2003,0,0,0,0
"BLZ",2004,0,0,0,0
"BLZ",2005,0,0,0,0
"BLZ",2006,0,0,0,0
"BLZ",2007,0,0,0,0
"BLZ",2008,0,0,0,0
"BLZ",2009,0,0,0,0
"BLZ",2010,0,0,0,0
"BLZ",2011,0,0,0,0
"BLZ",2012,0,0,0,0
"BLZ",2013,0,0,0,0
"BNG",1971,0,0,0,0
"BNG",1972,0,0,0,0
"BNG",1973,0,0,0,0
"BNG",1974,0,0,0,0
"BNG",1975,1,1,0,0
"BNG",1976,1,0,0,0
"BNG",1977,0,1,0,0
"BNG",1978,0,0,0,0
"BNG",1979,0,0,0,0
"BNG",1980,0,1,0,0
"BNG",1981,0,1,0,0
"BNG",1982,1,0,0,0
"BNG",1983,0,0,0,0
"BNG",1984,0,0,0,0
"BNG",1985,0,0,0,0
"BNG",1986,0,0,0,0
"BNG",1987,0,0,0,0
"BNG",1988,0,0,0,0
"BNG",1989,0,0,0,0
"BNG",1990,0,0,0,0
"BNG",1991,0,0,0,0
"BNG",1992,0,0,0,0
"BNG",1993,0,0,0,0
"BNG",1994,0,0,0,0
"BNG",1995,0,0,0,0
"BNG",1996,0,1,0,0
"BNG",1997,0,0,0,0
"BNG",1998,0,0,0,0
"BNG",1999,0,0,0,0
"BNG",2000,0,0,0,0
"BNG",2001,0,0,0,0
"BNG",2002,0,0,0,0
"BNG",2003,0,0,0,0
"BNG",2004,0,0,0,0
"BNG",2005,0,0,0,0
"BNG",2006,0,0,0,0
"BNG",2007,1,0,0,0
"BNG",2008,0,0,0,0
"BNG",2009,0,0,0,0
"BNG",2010,0,0,0,0
"BNG",2011,0,0,0,0
"BNG",2012,0,0,1,0
"BNG",2013,0,0,0,0
"BOL",1946,0,0,0,0
"BOL",1947,0,0,0,0
"BOL",1948,0,0,0,0
"BOL",1949,0,0,0,0
"BOL",1950,0,0,0,0
"BOL",1951,0,0,0,0
"BOL",1952,0,0,1,0
"BOL",1953,0,1,0,0
"BOL",1954,0,0,0,0
"BOL",1955,0,0,0,0
"BOL",1956,0,0,0,0
"BOL",1957,0,0,0,0
"BOL",1958,0,0,0,0
"BOL",1959,0,0,0,0
"BOL",1960,0,0,0,0
"BOL",1961,0,0,0,0
"BOL",1962,0,0,0,0
"BOL",1963,0,0,0,0
"BOL",1964,1,0,0,0
"BOL",1965,0,0,0,0
"BOL",1966,0,0,0,0
"BOL",1967,0,0,0,0
"BOL",1968,0,1,0,0
"BOL",1969,1,0,0,0
"BOL",1970,1,1,0,0
"BOL",1971,1,1,0,0
"BOL",1972,0,0,0,0
"BOL",1973,0,0,0,0
"BOL",1974,0,2,0,1
"BOL",1975,0,0,0,0
"BOL",1976,0,0,0,0
"BOL",1977,0,0,0,0
"BOL",1978,2,0,2,1
"BOL",1979,1,0,0,0
"BOL",1980,1,0,0,0
"BOL",1981,0,2,0,0
"BOL",1982,0,0,0,0
"BOL",1983,0,0,0,0
"BOL",1984,0,1,0,1
"BOL",1985,0,0,1,0
"BOL",1986,0,0,0,0
"BOL",1987,0,0,0,0
"BOL",1988,0,0,0,0
"BOL",1989,0,0,0,0
"BOL",1990,0,0,0,0
"BOL",1991,0,0,0,0
"BOL",1992,0,0,0,0
"BOL",1993,0,0,0,0
"BOL",1994,0,0,0,0
"BOL",1995,0,0,0,0
"BOL",1996,0,0,0,0
"BOL",1997,0,0,0,0
"BOL",1998,0,0,0,0
"BOL",1999,0,0,0,0
"BOL",2000,0,0,0,0
"BOL",2001,0,0,0,0
"BOL",2002,0,0,0,0
"BOL",2003,0,0,0,0
"BOL",2004,0,0,0,0
"BOL",2005,0,0,0,0
"BOL",2006,0,0,0,0
"BOL",2007,0,0,0,0
"BOL",2008,0,0,0,0
"BOL",2009,0,0,1,0
"BOL",2010,0,0,0,0
"BOL",2011,0,0,0,0
"BOL",2012,0,0,0,0
"BOL",2013,0,0,0,0
"BOS",1992,0,0,0,0
"BOS",1993,0,0,0,0
"BOS",1994,0,0,0,0
"BOS",1995,0,0,0,0
"BOS",1996,0,0,0,0
"BOS",1997,0,0,0,0
"BOS",1998,0,0,0,0
"BOS",1999,0,0,0,0
"BOS",2000,0,0,0,0
"BOS",2001,0,0,0,0
"BOS",2002,0,0,0,0
"BOS",2003,0,0,0,0
"BOS",2004,0,0,0,0
"BOS",2005,0,0,0,0
"BOS",2006,0,0,0,0
"BOS",2007,0,0,0,0
"BOS",2008,0,0,0,0
"BOS",2009,0,0,0,0
"BOS",2010,0,0,0,0
"BOS",2011,0,0,0,0
"BOS",2012,0,0,0,0
"BOS",2013,0,0,0,0
"BOT",1966,0,0,0,0
"BOT",1967,0,0,0,0
"BOT",1968,0,0,0,0
"BOT",1969,0,0,0,0
"BOT",1970,0,0,0,0
"BOT",1971,0,0,0,0
"BOT",1972,0,0,0,0
"BOT",1973,0,0,0,0
"BOT",1974,0,0,0,0
"BOT",1975,0,0,0,0
"BOT",1976,0,0,0,0
"BOT",1977,0,0,0,0
"BOT",1978,0,0,0,0
"BOT",1979,0,0,0,0
"BOT",1980,0,0,0,0
"BOT",1981,0,0,0,0
"BOT",1982,0,0,0,0
"BOT",1983,0,0,0,0
"BOT",1984,0,0,0,0
"BOT",1985,0,0,0,0
"BOT",1986,0,0,0,0
"BOT",1987,0,0,0,0
"BOT",1988,0,0,0,0
"BOT",1989,0,0,0,0
"BOT",1990,0,0,0,0
"BOT",1991,0,0,0,0
"BOT",1992,0,0,0,0
"BOT",1993,0,0,0,0
"BOT",1994,0,0,0,0
"BOT",1995,0,0,0,0
"BOT",1996,0,0,0,0
"BOT",1997,0,0,0,0
"BOT",1998,0,0,0,0
"BOT",1999,0,0,0,0
"BOT",2000,0,0,0,0
"BOT",2001,0,0,0,0
"BOT",2002,0,0,0,0
